Id,adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
1819,0,0,4.12E-06,7.35E-06,0,4.12E-06,5.79E-08,0.09166985,0.707106781,0.798776631,0.064820372,0,0.008474576,2
1820,0.159512624,0.002932551,0.006965084,0.000739531,7.21E-05,9.35E-05,1.80E-05,0.144337567,0.058123819,0.202461387,0.008389451,1,6.14893617,0.979661017
1821,1.64271299,0.028037383,0.009542298,0.083818802,0.001451613,0.000562207,0.000849174,0.086066297,0.21821789,0.304284187,0.018781206,9,2.858208955,49.5
1822,0.077516816,0.000526039,0.008321894,0.004820823,0.000175531,0.003320344,3.33E-06,0.023026565,0.5,0.523026565,0.011513282,1,0.561803714,356
1823,3.99684964,0.037795276,0.02206207,0.022416363,0.000246305,0.000263014,0.000147608,0.070014004,0.076923077,0.146937081,0.005385693,24,22.51231527,27.26190476
1824,0,0,0.002456734,0.004397776,0,0.000715879,0.000118535,0.160128154,0.447213595,0.607341749,0.071611487,0,0.368421053,4
1825,0.205770555,0.004415011,0.005759773,0.003713763,4.90E-05,0.000454647,3.44E-05,0.333333333,0.127000127,0.46033346,0.042333376,2,2,15.52459016
1826,0,0,0.039367151,0.000323654,0,0.00121601,5.00E-06,0.123091491,0.12803688,0.251128371,0.01576025,0,7.723076923,8.8
1827,0,0,0.002915346,0.003183008,0,0.000226231,2.96E-05,0.090909091,0.242535625,0.333444716,0.022048693,0,0.933333333,7.8125
1828,0.461386805,0.014925373,0.020825386,0.017783114,0.000500125,0.005131397,0.000466344,0.104828484,0.25819889,0.363027373,0.027066598,2,1.811111111,3.142857143
1829,0.840814975,0.004451039,0.019679201,0.006786043,0.000107735,0.001351534,5.43E-06,0.022553204,0.15249857,0.175051774,0.003439331,9,4.245801527,201.5952381
1830,0,0,0.000133453,0.004296765,0,3.42E-05,1.02E-05,0.029591498,0.447213595,0.476805093,0.01323372,0,0.067484663,20.25
1831,0,0,0.004625359,0.0068586,0,0.001171502,1.10E-05,0.027451403,0.377964473,0.405415876,0.010375655,0,0.579939668,130.3333333
1832,0,0,0.000483004,0.000797198,0,0.00016422,5.53E-06,0.109108945,0.5,0.609108945,0.054554473,0,0.337349398,20.66666667
1833,0.831814693,0.02991453,0.013576731,0.018311557,0.001344086,0.001405694,0.000112597,0.070534562,0.2,0.270534562,0.014106912,7,3.885,38.16666667
1834,0,0,0.005879881,6.42E-06,0,0.001593249,2.01E-07,0.179605302,0.182574186,0.362179488,0.032791292,0,0.266666667,0.724137931
1835,0,0,0.017830203,9.48E-05,0,0.000189859,9.53E-06,0.377964473,0.074743509,0.452707982,0.028250391,0,7.666666667,0.297752809
1836,0.110607545,0.000714286,0.005928881,0.00376055,0.000238436,0.002483239,3.55E-06,0.026919095,0.5,0.526919095,0.013459548,1,0.248005801,119.3333333
1837,0.193193793,0.045454545,0.058333333,0.025773196,0.045454545,0.058333333,0.001284027,0.208514414,0.707106781,0.915621195,0.147441956,1,0.227272727,5
1838,0,0,0.005911951,0.001911661,0,0.0003613,7.65E-06,0.060858062,0.208514414,0.269372476,0.012689783,0,1.981412639,24.22727273
1839,0.169165858,0.007604563,0.01082298,0.000795277,0.000116185,0.000285678,5.98E-06,0.083624201,0.093250481,0.176874682,0.007797997,2,4.507042254,5.912280702
1840,0.104002661,0.008695652,0.004228265,0.000535023,0.000746826,0.000677753,5.28E-06,0.100503782,0.267261242,0.367765023,0.026860765,1,0.897959184,7.538461538
1841,6.316798539,0.144067797,0.084526663,0.048689759,0.002270299,0.001277351,0.000790034,0.132453236,0.080582296,0.213035532,0.010673386,34,55.48214286,24.58169935
1842,0.073830359,0.003787879,0.004813919,0.000485284,5.71E-05,0.000223195,3.58E-06,0.099503719,0.089087081,0.1885908,0.008864496,1,3.44,7.432
1843,0,0,0,0,0,0,0,0.577350269,0.40824829,0.98559856,0.23570226,0,0,0
1844,0,0,0.004364434,0.000647886,0,0.000143902,3.74E-06,0.089442719,0.11785113,0.207293849,0.010540926,0,2.282258065,6.605633803
1845,0,0,0.000150742,0.000109365,0,7.56E-05,1.06E-06,0.103695169,0.577350269,0.681045439,0.059868434,0,0.130434783,7
1846,0.090642352,0.002012072,0.033320245,0.001619833,0.000129668,0.000124505,0.000102629,0.25,0.045501576,0.295501576,0.011375394,1,101.2,3.149377593
1847,1.086019856,0.029411765,0.050259143,0.02767624,0.000469295,0.000717033,0.000323493,0.0949158,0.086710997,0.181626797,0.008230244,7,26.18181818,21.9469697
1848,0,0,0.005361347,0.000159398,0,0.005361347,8.00E-08,0.022355092,0.707106781,0.729461873,0.015807437,0,0.0325,66
1849,0.318270768,0.004601227,0.006493739,0.002164914,3.06E-05,0.000146153,8.07E-06,0.049937617,0.065653216,0.115590833,0.003278565,3,5.34,10.86147186
1850,0.151347176,0.007936508,0.001070981,0.001058147,0.000124069,6.29E-05,9.87E-06,0.107211253,0.089442719,0.196653973,0.009589266,2,0.511627907,3.080645161
1851,0,0,0,0,0,0,0,0.166666667,0.707106781,0.873773448,0.11785113,0,0,0
1852,0,0,0.000280969,0.000112862,0,1.03E-05,1.40E-06,0.125,0.169030851,0.294030851,0.021128856,0,0.365079365,0.911764706
1853,0.105991003,0.007352941,0.002456531,0.000121198,0.000226244,7.07E-05,1.43E-06,0.111803399,0.137360564,0.249163963,0.015357378,1,2.924050633,5.346153846
1854,0,0,4.60E-06,0.001530664,0,6.58E-07,2.13E-05,0.123091491,0.353553391,0.476644882,0.043519414,0,0.092307692,1.285714286
1855,0.264729371,0.007228916,0.01765861,0.001445947,8.39E-05,0.000241522,1.25E-05,0.095782629,0.057831493,0.153614122,0.005539252,3,17.97222222,10.70134228
1856,0.236994472,0.055555556,0.080383463,0.194444444,0.055555556,0.080383463,0.011437908,0.229415734,0.707106781,0.936522515,0.162221421,1,0.777777778,14
1857,3.322634626,0.007098765,0.006111883,0.010611835,2.20E-05,8.59E-05,9.58E-06,0.0186339,0.123091491,0.141725391,0.002293675,23,5.73706148,110.9538462
1858,1.681643194,0.000122682,0.001528266,0.001489837,6.15E-07,5.34E-05,1.14E-06,0.00334336,0.081649658,0.084993018,0.000272984,11,0.509065504,303.1812081
1859,0.458858417,0.001292658,0.043373371,0.022553443,0.000129433,0.006915013,1.35E-05,0.016160594,0.301511345,0.317671938,0.004872602,5,2.159613375,840.3
1860,0,0,0.000208593,9.59E-05,0,0.000208593,3.09E-06,0.176776695,0.707106781,0.883883476,0.125,0,0.096774194,3
1861,0.363568531,0.000333556,0.0054695,0.001403618,1.34E-05,4.32E-05,6.91E-05,0.196116135,0.021128856,0.217244992,0.00414371,2,39.4,0.396605628
1862,0,0,0,0,0,0,0,0.707106781,0.066226618,0.773333399,0.046829291,0,0,0
1863,0.102567923,0.003154574,0.003745321,0.000905444,0.000534188,0.00110774,2.96E-06,0.070186241,0.377964473,0.448150714,0.026527905,1,0.089108911,16.33333333
1864,0,0,0.000402754,6.03E-06,0,7.16E-06,3.77E-07,0.25,0.125988158,0.375988158,0.031497039,0,0.8,0.193548387
1865,5.7037938,0.055256065,0.0342032,0.026195426,0.000286369,0.000287464,0.000142905,0.071066905,0.045037735,0.11610464,0.003200692,41,52.24365482,35.15243902
1866,2.420381528,0.014965986,0.013288662,0.114086791,0.000177864,0.000755875,0.000365865,0.039314057,0.5,0.539314057,0.019657028,11,3.554179567,166
1867,0,0,0.003461192,0.001867883,0,0.000197675,8.82E-06,0.059339083,0.121267813,0.180606895,0.007195921,0,1.32155477,5.611940299
1868,0,0,0.005264202,0.00100326,0,0.000813712,8.56E-06,0.088388348,0.277350098,0.365738446,0.024514517,0,0.417322835,5
1869,0.929660028,0.046153846,0.043813943,0.007413001,0.00132626,0.002025145,0.000144923,0.131306433,0.11250879,0.243815223,0.014773128,6,8.561403509,6.371794872
1870,0.189023287,0.001420455,0.038826604,0.005527689,3.06E-05,0.001740546,4.79E-06,0.027216553,0.142857143,0.170073696,0.003888079,2,6.47813195,185.25
1871,0.20576926,0.037037037,0.06231686,0.008236229,0.005847953,0.017220721,0.000484896,0.223606798,0.316227766,0.539834564,0.070710678,1,0.894736842,1.888888889
1872,0.148175378,0.027777778,0.022981831,0.029130793,0.014285714,0.013683945,0.000849164,0.169030851,0.577350269,0.74638112,0.097590007,1,1.205882353,21.5
1873,0,0,0.006438543,0.001378829,0,0.000822894,1.54E-05,0.166666667,0.301511345,0.468178011,0.050251891,0,0.8,14.3
1874,1.6140962,0.013024602,0.031779938,0.005380652,0.000621568,0.001991129,3.98E-06,0.026928854,0.213200716,0.24012957,0.005741251,18,5.834542816,382.8571429
1875,0.187924114,0.000729661,0.020800259,0.01124233,8.13E-05,0.004006353,9.19E-06,0.019245009,0.316227766,0.335472775,0.006085806,2,0.988884772,305.3333333
1876,0.084493733,0.004385965,0.022482453,0.001324872,0.00016292,0.001306935,7.04E-06,0.085749293,0.176776695,0.262525988,0.015158477,1,4.044444444,39.77419355
1877,0,0,0,3.92E-06,0,0,5.86E-08,0.131306433,0.707106781,0.838413214,0.092847669,0,0,2
1878,25.6253831,0.031067087,0.016425263,0.018288831,0.000123758,0.000142834,9.28E-05,0.076696499,0.048001536,0.124698035,0.00368155,138,88.56213018,46.33718245
1879,2.755449371,0.006393181,0.011964052,0.00413478,2.71E-05,0.000528567,1.94E-06,0.019577758,0.062994079,0.082571837,0.001233283,24,4.406058282,96.92031873
1880,8.932354151,0.021646558,0.014680675,0.009566534,6.30E-05,0.000145594,3.32E-05,0.051571062,0.057831493,0.109402556,0.002982432,61,59.61866667,35.60738255
1881,4.412963197,0.230769231,0.143406728,0.123912453,0.009453782,0.005505455,0.006272718,0.21821789,0.134839972,0.353057863,0.029424494,18,20.25,10.09259259
1882,0.073830359,0.003134796,0.017479801,0.00213726,0.000102838,0.00117231,1.39E-05,0.059339083,0.169030851,0.228369934,0.010030136,1,2.551236749,22.11764706
1883,0.63196324,0.003419973,0.008002169,0.02342634,0.000286369,0.001345118,5.53E-05,0.026234162,0.277350098,0.30358426,0.007276047,5,1.068181818,129.6666667
1884,0,0,0.003292457,0.000970814,0,6.43E-05,9.14E-05,0.377964473,0.130188911,0.508153384,0.049206783,0,11.16666667,1.862068966
1885,0,0,0.026263067,0.001940981,0,0.001976672,2.42E-05,0.11250879,0.166666667,0.279175457,0.018751465,0,3.487179487,10.22857143
1886,1.562823437,0.001211265,0.008576762,0.006514772,1.51E-05,2.94E-05,0.000107693,0.116247639,0.034079909,0.150327548,0.003961709,12,130,6.491860465
1887,1.685800956,0.002123489,0.011136838,0.01030987,2.53E-05,3.87E-05,0.000179415,0.111111111,0.027256963,0.138368074,0.003028551,13,100.075,6.382899628
1888,0,0,0.002952591,0.005129188,0,6.65E-05,7.53E-05,0.10976426,0.138675049,0.248439309,0.015221564,0,3.62195122,5.843137255
1889,0,0,0.02129653,0.00968661,0,0.012021236,0.000346963,0.182574186,0.577350269,0.759924455,0.105409255,0,0.448275862,7
1890,0,0,0.010592088,0.0006436,0,0.001205466,1.73E-05,0.182574186,0.25819889,0.440773076,0.047140452,0,0.689655172,2.857142857
1891,0,0,0.008119858,0.000161223,0,0.000763777,1.03E-06,0.079056942,0.223606798,0.302663739,0.01767767,0,0.981132075,8.210526316
1892,0,0,0.001084621,0.000202469,0,0.000229237,1.90E-06,0.098532928,0.40824829,0.506781218,0.040225899,0,0.235294118,6
1893,0.84373923,0.085106383,0.030531398,0.108288831,0.009756098,0.003594001,0.003247141,0.160128154,0.301511345,0.461639498,0.048280455,4,4.631578947,19.2
1894,1.852396996,0.01038961,0.00479768,0.004070672,2.65E-05,4.30E-05,7.96E-06,0.035759927,0.087705802,0.123465729,0.003136353,16,11.24583867,33.31007752
1895,0,0,0.001588326,0.00098307,0,8.01E-06,1.58E-05,0.119522861,0.065232807,0.184755668,0.007796812,0,3.971014493,1.435897436
1896,0,0,1.05E-05,0.000505207,0,3.49E-06,1.57E-05,0.174077656,0.5,0.674077656,0.087038828,0,0.0625,0.666666667
1897,0.595508079,0.012953368,0.004075629,0.005051688,0.000144676,5.57E-05,4.75E-05,0.091287093,0.091287093,0.182574186,0.008333333,5,4.605042017,7.831932773
1898,0.087876729,0.002016129,0.003609886,0.002525469,0.000406504,0.000798277,5.82E-06,0.045314325,0.40824829,0.453562616,0.018499496,1,0.646090535,65
1899,2.210758441,0.046153846,0.024497467,0.008195665,0.000865135,0.001373547,0.000111472,0.125988158,0.176776695,0.302764853,0.02227177,9,7.483870968,14.74193548
1900,0,0,0.008906244,0.00153275,0,0.000318765,1.48E-05,0.089442719,0.075809804,0.165252523,0.006780635,0,4.491935484,3.554913295
1901,0.084493733,0.004366812,0.010165232,0.000237554,8.38E-05,0.00031565,3.14E-06,0.124034735,0.081110711,0.205145445,0.010060545,1,4.296875,3.814569536
1902,0,0,0.00344968,0.000100964,0,0.000465368,1.04E-06,0.105409255,0.301511345,0.4069206,0.031782086,0,0.157303371,2.7
1903,0,0,0.002173969,0.000216116,0,7.94E-05,4.30E-07,0.042257713,0.094072087,0.1363298,0.003975271,0,0.994633274,5.142857143
1904,0,0,0.0001006,0.009889716,0,5.06E-05,4.58E-05,0.053300179,0.577350269,0.630650448,0.030772873,0,0.042735043,10
1905,0,0,0,2.72E-07,0,0,2.27E-08,0.288675135,0.15249857,0.441173705,0.044022545,0,0,0.023809524
1906,0,0,8.72E-05,4.56E-05,0,4.45E-06,1.70E-06,0.2,0.21821789,0.41821789,0.043643578,0,0.125,0.15
1907,0.084493733,0.001893939,0.020212414,0.003430302,4.59E-05,0.000823347,7.87E-06,0.059868434,0.147441956,0.20731039,0.008827119,1,4.338129496,69.95555556
1908,0.332617463,0.015748031,0.017383763,0.002452506,0.000254113,0.000589962,1.82E-05,0.079056942,0.1,0.179056942,0.007905694,4,11.3836478,18.28282828
1909,0,0,0.000351779,8.76E-05,0,4.80E-05,7.73E-07,0.092847669,0.223606798,0.316454467,0.02076137,0,0.139130435,0.947368421
1910,0,0,0.006748265,0.000459452,0,0.000333419,9.63E-06,0.141421356,0.171498585,0.312919941,0.024253563,0,1.265306122,3.151515152
1911,0,0,0.005616886,0.005154398,0,0.005616886,4.75E-07,0.009563359,0.707106781,0.71667014,0.006762316,0,0.361931766,3967
1912,2.656888604,0.01911589,0.006228692,0.006667028,0.000115236,0.000303455,4.06E-05,0.078326045,0.093658581,0.171984626,0.007335906,16,10.69753086,14.48672566
1913,53.41343407,0.053401046,0.012124785,0.028452602,3.15E-05,5.87E-05,2.61E-05,0.019787437,0.047511434,0.067298871,0.00094013,347,93.54367411,270.9502262
1914,58.61633497,0.100831863,0.030538835,0.026105274,0.000102663,0.000175645,6.65E-05,0.032091527,0.019589024,0.051680551,0.000628642,400,133.5175258,66.02533589
1915,0.11374838,0.003289474,0.007481643,0.001280078,4.40E-05,0.00018716,8.76E-06,0.076923077,0.087705802,0.164628879,0.0067466,1,3.5,6.325581395
1916,0,0,0.001970971,0.007568062,0,0.000178306,2.35E-05,0.047565149,0.25819889,0.305764039,0.012281269,0,0.66893424,23.5
1917,9.851658482,0.027373326,0.037373099,0.026578247,0.000308717,0.000431956,0.000428426,0.108465229,0.042562827,0.151028055,0.004616587,47,66.53571429,10.78221416
1918,14.00784305,0.033831283,0.010270209,0.012612779,5.57E-05,0.000250429,1.62E-05,0.029961076,0.101534617,0.131495692,0.003042086,77,23.18238994,118.9895833
1919,0,0,0.002704545,0.002182866,0,0.000529065,2.14E-05,0.084215192,0.267261242,0.351476434,0.022507457,0,0.471428571,5.692307692
1920,0.225692021,0.008196721,0.032979336,0.271604938,0.008196721,0.032979336,0.004293521,0.102062073,0.707106781,0.809168854,0.072168784,1,0.431578947,44
1921,2.129000624,0.017683466,0.038623757,0.007735358,7.51E-05,0.000623833,1.30E-05,0.035136418,0.055727821,0.09086424,0.001958076,20,28.00865266,73.99065421
1922,0,0,0.004288427,0.004039892,0,0.001577375,3.29E-07,0.008921462,0.5,0.508921462,0.004460731,0,0.399665685,1690.666667
1923,0,0,0.00016446,0.004726839,0,8.43E-05,1.89E-05,0.063887656,0.577350269,0.641237926,0.036885556,0,0.036885246,9.5
1924,0,0,0.002028009,0.011964781,0,0.000285041,0.00012781,0.064549722,0.333333333,0.397883056,0.021516574,0,0.213389121,8.25
1925,0.073830359,8.82E-05,0.021489226,0.001688395,4.41E-05,0.01348419,1.51E-07,0.009399725,0.577350269,0.586749994,0.005426934,1,0.205089688,1164.5
1926,1.898035987,0.010638298,0.028742534,0.014497996,0.000108748,0.00073242,1.49E-05,0.025062735,0.098058068,0.123120803,0.002457603,18,9.510999371,149.4368932
1927,0,0,0.000106696,0.000630084,0,2.14E-05,6.38E-06,0.277350098,0.40824829,0.685598389,0.113227703,0,0.166666667,0.4
1928,2.135632993,0.031168831,0.043146764,0.022615581,0.000619195,0.000357541,0.000530049,0.141421356,0.055901699,0.197323056,0.007905694,12,45.24489796,7.617554859
1929,0,0,0.000126935,0.000107553,0,6.38E-05,1.77E-06,0.130188911,0.577350269,0.70753918,0.075164603,0,0.137931034,4
1930,2.262760513,0.009061834,0.03433594,0.014965941,4.87E-05,0.000140715,0.000132842,0.07856742,0.024663181,0.103230601,0.001937723,17,87.91925466,13.23128424
1931,0,0,0.007881637,0.001367735,0,0.00019587,7.38E-06,0.085749293,0.070710678,0.156459971,0.006063391,0,8.748148148,10.89447236
1932,1.007679164,0.017751479,0.009910642,0.043542237,0.000812678,0.000785235,0.000265165,0.097128586,0.204124145,0.301252731,0.01982629,6,2.476190476,34.91304348
1933,7.571493257,0.055718475,0.017653377,0.021361526,0.000205275,0.000262211,6.29E-05,0.04617571,0.069006556,0.115182266,0.003186427,57,20.41025641,64.31578947
1934,0,0,0.001378494,0.000989994,0,1.52E-05,2.56E-06,0.039223227,0.069006556,0.108229783,0.00270666,0,0.964560863,3.928229665
1935,7.86883282,0.205240175,0.06565381,0.078777869,0.00282401,0.001359774,0.000624854,0.097128586,0.105409255,0.202537842,0.010238252,47,20.14285714,45.62921348
1936,0,0,0.012875422,0.005889292,0,0.004776121,5.41E-05,0.097128586,0.447213595,0.544342182,0.043437224,0,0.6,19
1937,1.837805119,0.00199005,0.027614031,0.034536998,2.11E-05,0.000562571,8.26E-06,0.010559126,0.102062073,0.112621199,0.001077686,18,8.10470562,765.0842105
1938,1.327864898,0.003302146,0.027117262,0.034287861,7.75E-05,0.001005121,1.52E-05,0.016678253,0.150755672,0.167433925,0.002514341,12,6.956594324,583.9767442
1939,0,0,0.005477432,3.50E-06,0,0.002078149,1.09E-07,0.176776695,0.5,0.676776695,0.088388348,0,0.225806452,2.666666667
1940,0.667755222,0.029239766,0.015012013,0.007753933,0.000874279,0.000808185,7.92E-05,0.086710997,0.150755672,0.237466669,0.013072175,5,2.886363636,8.906976744
1941,0.131103793,0.001564945,0.00296673,0.010738529,0.000314961,0.000699354,3.20E-05,0.040893041,0.40824829,0.449141331,0.016694514,1,0.231155779,31.8
1942,0,0,0.01601779,0.000978691,0,0.000885455,8.17E-06,0.085125653,0.118678166,0.203803819,0.010102556,0,4.04379562,7.971428571
1943,0.863503588,0.01937046,0.009040454,0.00148758,0.000181291,7.98E-05,6.99E-06,0.169030851,0.071066905,0.240097756,0.0120125,8,12.02941176,18.01015228
1944,1.153882688,0.027681661,0.033519901,0.024275511,0.00077821,0.000781236,0.000807953,0.156173762,0.068680282,0.224854044,0.010726058,8,31.825,5.734597156
1945,0.09707617,0.002785515,0.010370598,0.002605951,0.000404694,0.002081664,7.66E-06,0.063628476,0.353553391,0.417181867,0.022496064,1,0.703252033,58.71428571
1946,7.637846956,0.154166667,0.080571817,0.104811278,0.001950242,0.001903767,0.001645532,0.09166985,0.125,0.21666985,0.011458731,37,22.91525424,28.47619048
1947,0,0,0.01048339,0.000259142,0,0.000439902,3.55E-06,0.119522861,0.111111111,0.230633972,0.013280318,0,4.434782609,5.1625
1948,0.090785432,0.002375297,0.012401867,0.001135442,5.38E-05,0.000617582,3.40E-06,0.052486388,0.140028008,0.192514397,0.007349564,1,3.138121547,23.36
1949,14.57283836,0.010287852,0.004527967,0.012421495,1.12E-05,3.67E-05,2.70E-05,0.032058528,0.032308533,0.064367062,0.001035764,99,76.55144033,44.14629049
1950,2.85354071,0.059850374,0.06586016,0.010471313,0.000531491,0.00077463,6.08E-05,0.069673301,0.068358593,0.138031894,0.004762769,24,41.41463415,42.61971831
1951,2.556098181,0.013083049,0.031474785,0.005235356,4.36E-05,0.000397846,5.01E-06,0.026678526,0.051571062,0.078249589,0.00137584,23,20.44444444,76.56266667
1952,0.203570022,0.005934718,0.01639448,0.001568107,0.000107354,0.000687806,6.41E-06,0.068199434,0.119522861,0.187722295,0.008151391,2,3.897196262,21.1884058
1953,0,0,0.000145457,0.00014697,0,3.87E-06,6.94E-07,0.085749293,0.141421356,0.227170649,0.012126781,0,0.140740741,0.530612245
1954,0,0,9.07E-06,0.00340164,0,2.27E-06,2.15E-05,0.061313934,0.447213595,0.508527529,0.027420425,0,0.033962264,5.5
1955,0.191557824,0.018181818,0.100587288,0.040343798,0.003333333,0.038322369,0.000860966,0.141421356,0.377964473,0.519385829,0.053452248,1,1.183673469,9.833333333
1956,0,0,9.31E-06,0.003183516,0,3.11E-06,4.50E-05,0.089087081,0.5,0.589087081,0.04454354,0,0.024,1
1957,3.382288947,0.080118694,0.086356783,0.027298292,0.001565399,0.004719892,0.000112792,0.058025885,0.132453236,0.190479121,0.007685716,27,13.87162162,80.89285714
